Date,XOM,CVX,COP,LMT,RTX,NOC,WTI_Crude
1991-02-06,4.146434783935547,4.874366760253906,3.295793056488037,4.839976787567139,1.8055403232574463,4.627685546875,21.48
1991-02-07,4.215052604675293,4.958261966705322,3.2504379749298096,5.051066875457764,1.7783221006393433,4.505901336669922,21.33
1991-02-08,4.166041374206543,4.9666523933410645,3.3109121322631836,5.0661444664001465,1.769248604774475,4.457190036773682,21.78
1991-02-11,4.273867130279541,5.025374889373779,3.371384620666504,5.0661444664001465,1.8146127462387085,4.773823261260986,22.44
1991-02-12,4.185646057128906,4.907925605773926,3.4318578243255615,4.9381184577941895,1.769248604774475,5.114810466766357,22.78
1991-02-13,4.2934722900390625,4.916309833526611,3.446976900100708,4.831435203552246,1.7057374715805054,4.919958591461182,22.38
1991-02-14,4.215052604675293,4.832417964935303,3.4167377948760986,4.89239501953125,1.7012008428573608,4.8468918800354,22.25
1991-02-15,4.185646057128906,4.865975379943848,3.356267213821411,4.907638072967529,1.7420285940170288,4.919958591461182,20.73
1991-02-19,4.195446968078613,4.85758638381958,3.295793056488037,4.907638072967529,1.7401968240737915,4.871247291564941,20.08
1991-02-20,4.205249786376953,4.85758638381958,3.3109121322631836,4.816190719604492,1.7218804359436035,4.871247291564941,20.18
1991-02-21,4.224857807159424,4.8491973876953125,3.235320806503296,4.861917972564697,1.7264587879180908,4.871247291564941,18.48
1991-02-22,4.215052604675293,4.832417964935303,3.1446125507354736,4.846673011779785,1.7539353370666504,4.871247291564941,17.43
1991-02-25,4.224857807159424,4.78208065032959,3.0992555618286133,4.816190719604492,1.7585150003433228,4.871247291564941,17.43
1991-02-26,4.215052604675293,4.8491973876953125,3.2050838470458984,4.679022789001465,1.7539353370666504,4.757845878601074,18.48
1991-02-27,4.37189245223999,5.000208854675293,3.3109121322631836,4.7704668045043945,1.763094425201416,4.930410861968994,19.03
1991-02-28,4.322880744934082,5.0505475997924805,3.3109121322631836,4.861917972564697,1.8226275444030762,5.07832670211792,19.28
1991-03-01,4.37189245223999,5.100884437561035,3.386502742767334,4.87715482711792,1.795151710510254,5.07832670211792,19.43
1991-03-04,4.283670425415039,5.058937072753906,3.341148614883423,4.953360557556152,1.8134688138961792,5.127627849578857,20.33
1991-03-05,4.303271293640137,5.067328453063965,3.446976900100708,4.98384428024292,1.8501042127609253,5.27554178237915,20.5
1991-03-06,4.303271293640137,5.0505475997924805,3.492330551147461,4.999083995819092,1.868422031402588,5.374150276184082,19.78
1991-03-07,4.332684516906738,5.067328453063965,3.4318578243255615,5.014325141906738,1.8592637777328491,5.27554178237915,19.33
1991-03-08,4.342485427856445,5.0505475997924805,3.4167377948760986,5.0600481033325195,1.8455249071121216,5.152279853820801,19.34
1991-03-11,4.3522844314575195,4.983431339263916,3.3109121322631836,5.13625431060791,1.8409451246261597,5.152279853820801,19.0
1991-03-12,4.411101341247559,5.084108829498291,3.3260304927825928,5.197221755981445,1.8226275444030762,5.152279853820801,20.06
1991-03-13,4.489519119262695,5.15122127532959,3.371384620666504,5.303905487060547,1.818048119544983,5.152279853820801,20.48
1991-03-14,4.469915866851807,5.058937072753906,3.386502742767334,5.28866720199585,1.8043094873428345,5.201583385467529,20.05
1991-03-15,4.479719161987305,5.134444713592529,3.4016222953796387,5.242940902709961,1.80888831615448,5.176933288574219,19.88
1991-03-18,4.420904636383057,5.067328453063965,3.371384620666504,4.9381184577941895,1.7905724048614502,5.226239204406738,19.78
1991-03-19,4.420904636383057,5.19317102432251,3.446976900100708,4.9381184577941895,1.7676738500595093,5.176933288574219,20.68
1991-03-20,4.479719161987305,5.235118865966797,3.492330551147461,4.98384428024292,1.763094425201416,5.324843406677246,20.4
1991-03-21,4.489519119262695,5.235118865966797,3.4318578243255615,4.953360557556152,1.763094425201416,5.423449993133545,20.78
1991-03-22,4.538529872894287,5.235118865966797,3.4772138595581055,5.014325141906738,1.7218804359436035,5.669973850250244,19.88
1991-03-25,4.636557102203369,5.2770676612854,3.507448673248291,5.014325141906738,1.7218804359436035,5.596016883850098,19.47
1991-03-26,4.66596794128418,5.352576732635498,3.4772138595581055,5.181978225708008,1.749355673789978,5.842538356781006,19.78
1991-03-27,4.5777411460876465,5.260288238525391,3.4167377948760986,5.197221755981445,1.763094425201416,5.768581867218018,19.45
1991-03-28,4.587544918060303,5.168004512786865,3.4016222953796387,5.121014595031738,1.7768326997756958,5.694626331329346,19.63
1991-04-01,4.509125709533691,5.100884437561035,3.356267213821411,5.075289726257324,1.749355673789978,5.546714782714844,19.28
1991-04-02,4.6169538497924805,5.176392078399658,3.4318578243255615,5.28866720199585,1.763094425201416,5.571364402770996,19.38
1991-04-03,4.538529872894287,5.134444713592529,3.3109121322631836,5.25818395614624,1.7859926223754883,5.522060871124268,19.48
1991-04-04,4.509125709533691,5.117660999298096,3.2806737422943115,5.334386348724365,1.8043094873428345,5.4727582931518555,19.98
1991-04-05,4.499325752258301,5.0421576499938965,3.265556812286377,5.227696895599365,1.831785798072815,5.448105335235596,20.03
1991-04-08,4.518929481506348,5.100884437561035,3.3260304927825928,5.212458610534668,1.7997305393218994,5.620671272277832,20.28
1991-04-09,4.469915866851807,5.058937072753906,3.2806737422943115,5.029566764831543,1.749355673789978,5.522060871124268,20.58
1991-04-10,4.479719161987305,5.025374889373779,3.2806737422943115,4.9381184577941895,1.735618233680725,5.497408390045166,21.08
1991-04-11,4.567943096160889,5.117660999298096,3.4167377948760986,5.13625431060791,1.7539353370666504,5.4727582931518555,20.98
1991-04-12,4.685570240020752,5.2183451652526855,3.4016222953796387,5.227696895599365,1.7447772026062012,5.571364402770996,21.54
1991-04-15,4.66596794128418,5.2770676612854,3.386502742767334,5.181978225708008,1.7447772026062012,5.448105335235596,21.85
1991-04-16,4.714978218078613,5.310629367828369,3.4318578243255615,5.121014595031738,1.7035616636276245,5.522060871124268,21.6
1991-04-17,4.714978218078613,5.327401161193848,3.492330551147461,5.181978225708008,1.6715052127838135,5.694626331329346,21.73
1991-04-18,4.695371627807617,5.319014072418213,3.507448673248291,5.105770587921143,1.639448881149292,5.571364402770996,21.08
